timestamp_unix,x,y,z
1788767514.764825,-0.5982056856155396,8.548358917236328,1.5589239597320557
1788767514.815269,-0.5982056856155396,8.548358917236328,1.5589239597320557
1788767514.865795,-3.585644721984864,6.223731517791748,5.441278457641602
1788767514.916265,-3.585644721984864,6.223731517791748,5.441278457641602
1788767514.966397,-3.585644721984864,6.223731517791748,5.441278457641602
1788767515.016620,-0.5850451588630676,5.93061113357544,7.9250288009643555
1788767515.066963,-0.5850451588630676,5.93061113357544,7.9250288009643555
1788767515.117325,-0.5850451588630676,5.93061113357544,7.9250288009643555
1788767515.168032,-1.6917256116867063,6.709474563598633,7.0995049476623535
1788767515.218280,-1.6917256116867063,6.709474563598633,7.0995049476623535
1788767515.268666,-1.6917256116867063,6.709474563598633,7.0995049476623535
1788767515.319271,-1.9932212829589844,6.774080753326416,6.888936519622803
1788767515.369519,-1.9932212829589844,6.774080753326416,6.888936519622803
1788767515.419810,-1.9932212829589844,6.774080753326416,6.888936519622803
1788767515.469952,-1.109073281288147,5.706881999969482,8.090133666992188
1788767515.520472,-1.109073281288147,5.706881999969482,8.090133666992188
1788767515.570860,-1.109073281288147,5.706881999969482,8.090133666992188
1788767515.621482,-0.2129612118005752,-8.154739379882812,8.202595710754395
1788767515.671988,-0.2129612118005752,-8.154739379882812,8.202595710754395
1788767515.722435,-0.2129612118005752,-8.154739379882812,8.202595710754395
1788767515.772661,-0.6879364848136902,5.1768717765808105,-3.3068809509277344
1788767515.822921,-0.6879364848136902,5.1768717765808105,-3.3068809509277344
1788767515.873148,-0.6879364848136902,5.1768717765808105,-3.3068809509277344
1788767515.923687,2.3401806354522705,-2.6608188152313232,11.584851264953612
1788767515.974339,2.3401806354522705,-2.6608188152313232,11.584851264953612
1788767516.025021,-10.721041679382324,-7.003791809082031,10.054640769958496
1788767516.075781,-10.721041679382324,-7.003791809082031,10.054640769958496
1788767516.133377,-10.721041679382324,-7.003791809082031,10.054640769958496
1788767516.184042,-9.42891788482666,-1.0348957777023315,-2.3330020904541016
1788767516.234382,-9.42891788482666,-1.0348957777023315,-2.3330020904541016
1788767516.284869,-9.42891788482666,-1.0348957777023315,-2.3330020904541016
1788767516.335453,-8.350951194763184,-4.584648132324219,-12.129218101501465
1788767516.385826,-8.350951194763184,-4.584648132324219,-12.129218101501465
1788767516.436420,-8.350951194763184,-4.584648132324219,-12.129218101501465
1788767516.486779,4.786841869354248,3.4205398559570312,1.0097711086273191
1788767516.536997,4.786841869354248,3.4205398559570312,1.0097711086273191
1788767516.587698,4.786841869354248,3.4205398559570312,1.0097711086273191
1788767516.637932,4.786841869354248,3.4205398559570312,1.0097711086273191
1788767516.688231,4.786841869354248,3.4205398559570312,1.0097711086273191
1788767516.738597,4.786841869354248,3.4205398559570312,1.0097711086273191
1788767516.789172,-5.907878875732422,0.5563312768936157,-14.135600090026855
1788767516.839666,-5.907878875732422,0.5563312768936157,-14.135600090026855
1788767516.889999,5.312066078186035,7.368697166442871,-2.2683959007263184
1788767516.940943,5.312066078186035,7.368697166442871,-2.2683959007263184
1788767516.991330,5.312066078186035,7.368697166442871,-2.2683959007263184
1788767517.041653,-6.841079711914063,4.212564468383789,2.5328028202056885
1788767517.091933,-6.841079711914063,4.212564468383789,2.5328028202056885
1788767517.142338,-6.841079711914063,4.212564468383789,2.5328028202056885
1788767517.192990,3.891926050186157,8.395217895507812,-3.2745778560638428
1788767517.243419,3.891926050186157,8.395217895507812,-3.2745778560638428
1788767517.293893,3.786641836166382,8.361719131469727,-3.0795626640319824
1788767517.344213,3.786641836166382,8.361719131469727,-3.0795626640319824
1788767517.394845,3.786641836166382,8.361719131469727,-3.0795626640319824
1788767517.445146,-1.4895321130752563,-2.0685951709747314,10.587043762207031
1788767517.495330,-1.4895321130752563,-2.0685951709747314,10.587043762207031
1788767517.546043,-1.4895321130752563,-2.0685951709747314,10.587043762207031
1788767517.596538,-1.5182459354400637,-1.323230862617493,9.337990760803224
1788767517.646814,-1.5182459354400637,-1.323230862617493,9.337990760803224
