timestamp_unix,x,y,z
1788767529.843103,1.4297115802764893,-0.5240281820297241,9.868000984191896
1788767529.893551,1.4297115802764893,-0.5240281820297241,9.868000984191896
1788767529.944066,2.281556367874145,0.1890329867601394,8.673981666564941
1788767529.994309,2.281556367874145,0.1890329867601394,8.673981666564941
1788767530.044666,2.2480568885803223,-1.1665010452270508,10.918449401855469
1788767530.095272,2.2480568885803223,-1.1665010452270508,10.918449401855469
1788767530.145640,1.905883193016052,-0.7010970115661621,9.704092025756836
1788767530.196080,1.905883193016052,-0.7010970115661621,9.704092025756836
1788767530.246269,0.7836494445800781,1.4081761837005615,9.742377281188965
1788767530.296428,0.7836494445800781,1.4081761837005615,9.742377281188965
1788767530.346736,0.991824984550476,1.3208380937576294,9.77826976776123
1788767530.397058,0.991824984550476,1.3208380937576294,9.77826976776123
1788767530.447458,1.1150553226470947,1.301695466041565,9.791430473327637
1788767530.498113,1.1150553226470947,1.301695466041565,9.791430473327637
1788767530.548316,1.1270195245742798,1.3112667798995972,9.78664493560791
1788767530.598678,1.1270195245742798,1.3112667798995972,9.78664493560791
1788767530.649235,1.109073281288147,1.2957134246826172,9.779465675354004
1788767530.699596,1.123430252075195,1.306481122970581,9.756733894348145
1788767530.750242,1.123430252075195,1.306481122970581,9.756733894348145
1788767530.800615,1.1174482107162476,1.302891969680786,9.76989459991455
1788767530.851198,1.1174482107162476,1.302891969680786,9.76989459991455
1788767530.901323,1.123430252075195,1.3160524368286133,9.755537986755373
1788767530.951956,1.123430252075195,1.3160524368286133,9.755537986755373
1788767531.002368,1.1270195245742798,1.3004990816116333,9.749555587768556
1788767531.053194,1.1270195245742798,1.3004990816116333,9.749555587768556
1788767531.103675,1.1258230209350586,1.3040883541107178,9.749555587768556
1788767531.153908,1.124626636505127,1.3304094076156616,9.734002113342283
1788767531.204193,1.1198409795761108,1.3316057920455933,9.731609344482422
1788767531.260568,1.1198409795761108,1.3316057920455933,9.731609344482422
1788767531.311793,1.123430252075195,1.3160524368286133,9.739984512329102
1788767531.362321,1.123430252075195,1.3160524368286133,9.739984512329102
1788767531.412814,1.1198409795761108,1.3268201351165771,9.725627899169922
1788767531.463178,1.1198409795761108,1.3268201351165771,9.725627899169922
1788767531.513598,1.123430252075195,1.2861422300338743,9.719645500183104
1788767531.564207,1.123430252075195,1.2861422300338743,9.719645500183104
1788767531.615797,-5.674578666687012,-4.517649173736572,5.849255084991455
1788767531.666286,-5.674578666687012,-4.517649173736572,5.849255084991455
1788767531.716445,2.3198416233062744,6.562315940856934,6.3254265785217285
1788767531.767195,-2.201396942138672,2.853440999984741,9.467203140258787
1788767531.817664,-2.201396942138672,2.853440999984741,9.467203140258787
1788767531.867974,-2.628515720367432,-8.258827209472656,3.686143398284912
1788767531.918633,-2.628515720367432,-8.258827209472656,3.686143398284912
1788767531.968866,1.0552347898483276,3.1238300800323486,12.634103775024414
1788767532.019393,1.0552347898483276,3.1238300800323486,12.634103775024414
1788767532.069686,-1.1306086778640747,-0.4941178858280182,11.63510036468506
1788767532.125390,-1.1306086778640747,-0.4941178858280182,11.63510036468506
1788767532.176084,4.689932346343994,-1.1473584175109863,8.288737297058105
1788767532.226313,5.070391178131104,-1.246660590171814,8.365307807922363
1788767532.276609,5.070391178131104,-1.246660590171814,8.365307807922363
1788767532.327083,4.776073932647705,-1.2526426315307615,8.498109817504883
1788767532.377609,4.82751989364624,-1.2131611108779907,8.496912956237793
1788767532.427851,4.82751989364624,-1.2131611108779907,8.496912956237793
1788767532.478233,4.826323509216309,-1.226321578025818,8.46461009979248
1788767532.528946,4.826323509216309,-1.226321578025818,8.46461009979248
1788767532.579149,4.833501815795898,-1.22033953666687,8.49452018737793
1788767532.629341,4.833501815795898,-1.22033953666687,8.49452018737793
1788767532.679486,4.82751989364624,-1.2191431522369385,8.48734188079834
1788767532.729841,4.82751989364624,-1.2191431522369385,8.48734188079834
1788767532.780415,4.8191447257995605,-1.215553879737854,8.496912956237793
